run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
50,91,scale-free,500,False,False,0.307,1.0,1.0,59,60,0.104,0.721,43,31,0.05,0.189,0.279,6,6,1.0,90.0,126,0.111,0.104,0.111,100,0,,False,True,0.0,none,0,0,0
51,92,scale-free,500,True,True,0.819,1.0,1.0,38,39,0.435,0.737,19,14,0.05,0.636,0.554,6,6,1.0,90.0,109,0.248,0.18,0.248,100,0,,False,True,0.0,none,0,0,0
52,93,scale-free,500,True,True,0.564,1.0,1.0,44,45,0.273,0.667,30,20,0.05,0.433,0.442,6,6,1.0,90.0,110,0.216,0.167,0.216,100,0,,False,True,0.0,none,0,0,0
53,94,scale-free,500,True,True,0.809,1.0,1.0,43,43,0.294,0.545,22,12,0.05,0.604,0.526,6,6,1.0,90.0,114,0.236,0.184,0.236,100,0,,False,True,0.0,none,0,0,0
54,95,scale-free,500,True,True,0.76,1.0,1.0,45,45,0.188,0.409,22,9,0.05,0.576,0.517,6,6,1.0,90.0,107,0.199,0.138,0.199,100,0,,False,True,0.0,none,0,0,0
55,96,scale-free,500,True,True,0.739,1.0,1.0,46,46,0.254,0.643,28,18,0.05,0.573,0.519,6,6,1.0,90.0,114,0.217,0.176,0.217,100,0,,False,True,0.0,none,0,0,0
56,97,scale-free,500,False,False,0.224,1.0,1.0,57,58,0.104,0.673,49,33,0.05,0.108,0.151,6,6,1.0,90.0,127,0.107,0.13,0.107,100,0,,False,True,0.0,none,0,0,0
57,98,scale-free,500,True,True,0.646,1.0,1.0,53,54,0.206,0.677,31,21,0.05,0.521,0.503,6,6,1.0,90.0,117,0.161,0.123,0.161,100,0,,False,True,0.0,none,0,0,0
58,99,scale-free,500,False,False,0.298,1.0,1.0,58,59,0.077,0.643,42,27,0.05,0.192,0.282,6,6,1.0,90.0,112,0.122,0.107,0.122,100,0,,False,True,0.0,none,0,0,0
59,100,scale-free,500,True,True,0.799,1.0,1.0,49,49,0.234,0.5,18,9,0.05,0.619,0.536,6,6,1.0,90.0,113,0.208,0.173,0.208,100,0,,False,True,0.0,none,0,0,0
60,101,scale-free,500,True,True,0.705,1.0,1.0,43,43,0.364,0.852,27,23,0.05,0.546,0.503,6,6,1.0,90.0,106,0.224,0.175,0.224,100,0,,False,True,0.0,none,0,0,0
61,102,scale-free,500,True,True,0.822,1.0,1.0,44,44,0.333,0.625,16,10,0.05,0.633,0.553,6,6,1.0,90.0,106,0.231,0.166,0.231,100,0,,False,True,0.0,none,0,0,0
62,103,scale-free,500,True,True,0.873,1.0,1.0,38,39,0.449,0.6,20,12,0.05,0.675,0.579,6,6,1.0,90.0,96,0.253,0.197,0.253,100,0,,False,True,0.0,none,0,0,0
63,104,scale-free,500,False,False,0.436,1.0,1.0,56,56,0.123,0.711,38,27,0.05,0.304,0.353,6,6,1.0,90.0,129,0.147,0.12,0.147,100,0,,False,True,0.0,none,0,0,0
64,105,scale-free,500,True,True,0.837,1.0,1.0,52,51,0.209,0.529,17,9,0.05,0.667,0.577,6,6,1.0,90.0,116,0.196,0.144,0.196,100,0,,False,True,0.0,none,0,0,0
65,106,scale-free,500,True,True,0.527,1.0,1.0,50,51,0.242,0.567,30,17,0.05,0.418,0.417,6,6,1.0,90.0,119,0.184,0.143,0.184,100,0,,False,True,0.0,none,0,0,0
66,107,scale-free,500,True,True,0.735,1.0,1.0,54,55,0.132,0.704,27,19,0.05,0.574,0.529,6,6,1.0,90.0,122,0.17,0.134,0.17,100,0,,False,True,0.0,none,0,0,0
67,108,scale-free,500,False,False,0.484,1.0,1.0,59,60,0.078,0.548,31,17,0.05,0.362,0.393,6,6,1.0,90.0,126,0.142,0.113,0.142,100,0,,False,True,0.0,none,0,0,0
68,109,scale-free,500,True,True,0.885,1.0,1.0,48,48,0.258,0.6,20,12,0.05,0.705,0.599,6,6,1.0,90.0,119,0.205,0.14,0.205,100,0,,False,True,0.0,none,0,0,0
69,110,scale-free,500,False,False,0.485,1.0,1.0,43,43,0.382,0.893,28,25,0.05,0.314,0.354,6,6,1.0,90.0,111,0.201,0.162,0.201,100,0,,False,True,0.0,none,0,0,0
70,111,scale-free,500,True,True,0.787,1.0,1.0,40,41,0.437,0.417,24,10,0.05,0.628,0.549,6,6,1.0,90.0,105,0.249,0.18,0.249,100,0,,False,True,0.0,none,0,0,0
71,112,scale-free,500,True,True,0.797,1.0,1.0,42,43,0.328,0.75,24,18,0.05,0.636,0.564,6,6,1.0,90.0,106,0.237,0.179,0.237,100,0,,False,True,0.0,none,0,0,0
72,113,scale-free,500,False,False,0.217,1.0,1.0,60,61,0.118,0.824,51,42,0.05,0.105,0.183,6,6,1.0,90.0,132,0.081,0.085,0.081,100,0,,False,True,0.0,none,0,0,0
73,114,scale-free,500,True,True,0.799,1.0,1.0,42,41,0.412,0.654,26,17,0.05,0.641,0.568,6,6,1.0,90.0,110,0.233,0.175,0.233,100,0,,False,True,0.0,none,0,0,0
74,115,scale-free,500,True,True,0.858,1.0,1.0,47,46,0.308,0.632,19,12,0.05,0.712,0.598,6,6,1.0,90.0,114,0.229,0.171,0.229,100,0,,False,True,0.0,none,0,0,0
75,116,scale-free,500,True,True,0.67,1.0,1.0,47,48,0.299,0.704,27,19,0.05,0.497,0.476,6,6,1.0,90.0,114,0.194,0.154,0.194,100,0,,False,True,0.0,none,0,0,0
76,117,scale-free,500,True,True,0.811,1.0,1.0,40,41,0.348,0.435,23,10,0.05,0.627,0.552,6,6,1.0,90.0,106,0.249,0.184,0.249,100,0,,False,True,0.0,none,0,0,0
77,118,scale-free,500,True,True,0.907,1.0,1.0,44,44,0.292,0.5,14,7,0.05,0.671,0.552,6,6,1.0,90.0,109,0.221,0.168,0.221,100,0,,False,True,0.0,none,0,0,0
78,119,scale-free,500,True,True,0.724,1.0,1.0,42,43,0.391,0.76,25,19,0.05,0.556,0.51,6,6,1.0,90.0,109,0.212,0.158,0.212,100,0,,False,True,0.0,none,0,0,0
79,120,scale-free,500,True,True,0.746,1.0,1.0,47,48,0.3,0.654,26,17,0.05,0.592,0.531,6,6,1.0,90.0,117,0.215,0.164,0.215,100,0,,False,True,0.0,none,0,0,0
80,121,scale-free,500,False,False,0.21,1.0,1.0,57,56,0.081,0.792,48,38,0.05,0.076,0.128,6,6,1.0,90.0,123,0.076,0.103,0.076,100,0,,False,True,0.0,none,0,0,0
81,122,scale-free,500,True,True,0.559,1.0,1.0,46,47,0.303,0.677,31,21,0.05,0.418,0.436,6,6,1.0,90.0,115,0.174,0.14,0.174,100,0,,False,True,0.0,none,0,0,0
82,123,scale-free,500,True,True,0.858,1.0,1.0,48,49,0.273,0.609,23,14,0.05,0.703,0.603,6,6,1.0,90.0,114,0.226,0.165,0.226,100,0,,False,True,0.0,none,0,0,0
83,124,scale-free,500,True,True,0.7,1.0,1.0,56,57,0.118,0.458,24,11,0.05,0.542,0.494,6,6,1.0,90.0,123,0.164,0.135,0.164,100,0,,False,True,0.0,none,0,0,0
84,125,scale-free,500,True,True,0.672,1.0,1.0,52,53,0.147,0.571,28,16,0.05,0.523,0.499,6,6,1.0,90.0,121,0.175,0.143,0.175,100,0,,False,True,0.0,none,0,0,0
85,126,scale-free,500,False,False,0.468,1.0,1.0,46,47,0.313,0.618,34,21,0.05,0.321,0.371,6,6,1.0,90.0,112,0.185,0.152,0.185,100,0,,False,True,0.0,none,0,0,0
86,127,scale-free,500,True,True,0.549,1.0,1.0,51,52,0.235,0.71,31,22,0.05,0.42,0.43,6,6,1.0,90.0,121,0.177,0.146,0.177,100,0,,False,True,0.0,none,0,0,0
87,128,scale-free,500,True,True,0.858,1.0,1.0,38,39,0.292,0.526,19,10,0.05,0.653,0.555,6,6,1.0,90.0,107,0.248,0.178,0.248,100,0,,False,True,0.0,none,0,0,0
88,129,scale-free,500,True,True,0.788,1.0,1.0,47,47,0.303,0.783,23,18,0.05,0.608,0.542,6,6,1.0,90.0,110,0.196,0.145,0.196,100,0,,False,True,0.0,none,0,0,0
89,130,scale-free,500,True,True,0.545,1.0,1.0,48,49,0.273,0.7,30,21,0.05,0.41,0.43,6,6,1.0,90.0,114,0.178,0.141,0.178,100,0,,False,True,0.0,none,0,0,0
90,131,scale-free,500,False,False,0.283,1.0,1.0,56,57,0.119,0.565,46,26,0.05,0.172,0.267,6,6,1.0,90.0,123,0.111,0.1,0.111,100,0,,False,True,0.0,none,0,0,0
91,132,scale-free,500,True,True,0.555,1.0,1.0,56,57,0.108,0.808,26,21,0.05,0.408,0.422,6,6,1.0,90.0,122,0.129,0.091,0.129,100,0,,False,True,0.0,none,0,0,0
92,133,scale-free,500,False,False,0.275,1.0,1.0,60,60,0.077,0.651,43,28,0.05,0.158,0.244,6,6,1.0,90.0,129,0.106,0.081,0.106,100,0,,False,True,0.0,none,0,0,0
93,134,scale-free,500,True,True,0.618,1.0,1.0,49,50,0.265,0.76,25,19,0.05,0.487,0.471,6,6,1.0,90.0,115,0.189,0.15,0.189,100,0,,False,True,0.0,none,0,0,0
94,135,scale-free,500,True,True,0.73,1.0,1.0,52,53,0.145,0.7,30,21,0.05,0.572,0.515,6,6,1.0,90.0,125,0.157,0.122,0.157,100,0,,False,True,0.0,none,0,0,0
95,136,scale-free,500,True,True,0.693,1.0,1.0,46,47,0.258,0.679,28,19,0.05,0.55,0.518,6,6,1.0,90.0,109,0.187,0.157,0.187,100,0,,False,True,0.0,none,0,0,0
96,137,scale-free,500,True,True,0.764,1.0,1.0,44,45,0.353,0.619,21,13,0.05,0.593,0.526,6,6,1.0,90.0,111,0.223,0.17,0.223,100,0,,False,True,0.0,none,0,0,0
97,138,scale-free,500,True,True,0.642,1.0,1.0,46,46,0.318,0.556,27,15,0.05,0.496,0.471,6,6,1.0,90.0,114,0.198,0.15,0.198,100,0,,False,True,0.0,none,0,0,0
98,139,scale-free,500,False,False,0.239,1.0,1.0,55,55,0.109,0.773,44,34,0.05,0.091,0.135,6,6,1.0,90.0,123,0.09,0.108,0.09,100,0,,False,True,0.0,none,0,0,0
99,140,scale-free,500,True,True,0.564,1.0,1.0,44,45,0.343,0.828,29,24,0.05,0.439,0.451,6,6,1.0,90.0,110,0.208,0.168,0.208,100,0,,False,True,0.0,none,0,0,0
100,141,scale-free,500,True,True,0.521,1.0,1.0,56,56,0.179,0.529,34,18,0.05,0.395,0.413,6,6,1.0,90.0,127,0.131,0.112,0.131,100,0,,False,True,0.0,none,0,0,0
